replicate,stat
373,0.0017677659106064489
374,-0.00314200890648194
375,0.003077039195163351
376,-0.0021600539430642607
377,-0.0028146905853427134
378,-0.0034693272276211627
379,-0.0028146905853427134
380,-5.234623373681323e-4
381,-0.008379102044709551
382,0.007986814012251734
383,-0.0015054173007858114
384,0.004058994158581027
385,7.858109471887698e-4
386,-0.001178098979646585
387,0.003077039195163351
388,0.004386312479720253
389,-0.0034693272276211627
390,0.0017677659106064489
391,-0.004451282191038842
392,-0.0015054173007858114
393,-0.0018327356219250378
394,0.0017677659106064489
395,-0.0024873722642034905
396,-0.0015054173007858114
397,-0.001178098979646585
398,-5.234623373681323e-4
399,-0.004123963869899619
400,7.858109471887698e-4
401,-0.0018327356219250378
402,1.31174304910317e-4
403,0.002422402552884898
404,4.584926260495434e-4
405,0.005695585764277155
406,-0.0037966455487603926
407,0.002422402552884898
408,-0.005433237154456521
409,-0.0034693272276211627
410,1.31174304910317e-4
411,0.004058994158581027
412,-0.004123963869899619
413,7.858109471887698e-4
414,1.31174304910317e-4
415,0.0017677659106064489
416,0.002422402552884898
417,-0.0015054173007858114
418,0.002095084231745672
419,0.003404357516302574
420,-0.0034693272276211627
421,1.31174304910317e-4
422,1.31174304910317e-4
423,7.858109471887698e-4
424,-0.0015054173007858114
425,-1.9614401622890937e-4
426,-0.0018327356219250378
427,-0.0021600539430642607
428,0.0011131292683279927
429,0.001440447589467219
430,0.002095084231745672
431,0.002749720874024121
432,-8.507806585073587e-4
433,-0.0028146905853427134
434,0.002422402552884898
435,-0.001178098979646585
436,7.858109471887698e-4
437,0.001440447589467219
438,-0.004451282191038842
439,-0.0034693272276211627
440,-1.9614401622890937e-4
441,-0.0028146905853427134
442,-0.0015054173007858114
443,-0.004123963869899619
444,7.858109471887698e-4
445,-1.9614401622890937e-4
446,1.31174304910317e-4
447,-0.0024873722642034905
448,0.002422402552884898
449,0.002749720874024121
450,-0.001178098979646585
451,0.004386312479720253
452,-1.9614401622890937e-4
453,1.31174304910317e-4
454,1.31174304910317e-4
455,-0.0015054173007858114
456,-0.00314200890648194
457,0.0017677659106064489
458,-0.0018327356219250378
459,-0.0021600539430642607
460,7.858109471887698e-4
461,0.002422402552884898
462,-0.0015054173007858114
463,0.004386312479720253
464,-0.004451282191038842
465,-0.001178098979646585
466,4.584926260495434e-4
467,1.31174304910317e-4
468,-8.507806585073587e-4
469,0.0017677659106064489
470,7.858109471887698e-4
471,-0.00314200890648194
472,-0.006742510439013423
473,-0.001178098979646585
474,-8.507806585073587e-4
475,-8.507806585073587e-4
476,-0.0034693272276211627
477,-0.00314200890648194
478,0.0017677659106064489
479,0.002422402552884898
480,-0.0015054173007858114
481,4.584926260495434e-4
482,-0.005105918833317295
483,-0.0018327356219250378
484,0.0011131292683279927
485,0.004386312479720253
486,4.584926260495434e-4
487,0.0037316758374418
488,0.004386312479720253
489,-0.0034693272276211627
490,-1.9614401622890937e-4
491,-0.0015054173007858114
492,-0.0021600539430642607
493,0.001440447589467219
494,-0.0018327356219250378
495,-0.0034693272276211627
496,0.003077039195163351
497,0.007332177369973283
498,-0.005105918833317295
499,-0.0037966455487603926
500,1.31174304910317e-4
501,4.584926260495434e-4
502,7.858109471887698e-4
503,-0.0015054173007858114
504,1.31174304910317e-4
505,0.002749720874024121
506,-0.0021600539430642607
507,-0.0028146905853427134
508,-5.234623373681323e-4
509,-5.234623373681323e-4
510,-0.004451282191038842
511,-0.007069828760152649
512,0.006022904085416381
513,0.001440447589467219
514,-0.0021600539430642607
515,4.584926260495434e-4
516,-0.0018327356219250378
517,-5.234623373681323e-4
518,-8.507806585073587e-4
519,-0.0037966455487603926
520,7.858109471887698e-4
521,-0.0021600539430642607
522,-0.00314200890648194
523,0.0011131292683279927
524,0.002749720874024121
525,-0.0021600539430642607
526,0.002749720874024121
527,-0.0037966455487603926
528,0.002095084231745672
529,0.003404357516302574
530,0.004058994158581027
531,-0.001178098979646585
532,0.001440447589467219
533,-0.0037966455487603926
534,0.004386312479720253
535,-1.9614401622890937e-4
536,7.858109471887698e-4
537,0.002422402552884898
538,0.002422402552884898
539,-0.0024873722642034905
540,7.858109471887698e-4
541,0.002095084231745672
542,-0.0021600539430642607
543,-0.007069828760152649
544,0.003404357516302574
545,4.584926260495434e-4
546,-1.9614401622890937e-4
547,4.584926260495434e-4
548,1.31174304910317e-4
549,-0.004123963869899619
550,-1.9614401622890937e-4
551,-0.0034693272276211627
552,4.584926260495434e-4
553,-0.0028146905853427134
554,1.31174304910317e-4
555,0.005695585764277155
556,0.003404357516302574
557,7.858109471887698e-4
558,0.001440447589467219
559,-0.001178098979646585
560,-0.0018327356219250378
561,0.005695585764277155
562,7.858109471887698e-4
563,7.858109471887698e-4
564,1.31174304910317e-4
565,0.002422402552884898
566,-0.001178098979646585
567,0.007332177369973283
568,-0.0028146905853427134
569,0.0011131292683279927
570,0.006022904085416381
571,-0.0018327356219250378
572,-0.0024873722642034905
573,-1.9614401622890937e-4
574,0.002749720874024121
575,-0.005105918833317295
576,0.004058994158581027
577,0.0017677659106064489
578,0.002095084231745672
579,0.005695585764277155
580,0.002422402552884898
581,0.0037316758374418
582,-8.507806585073587e-4
583,0.003404357516302574
584,0.002422402552884898
585,0.004386312479720253
586,0.002422402552884898
587,0.002422402552884898
588,1.31174304910317e-4
589,0.002095084231745672
590,1.31174304910317e-4
591,-0.00314200890648194
592,1.31174304910317e-4
593,0.0017677659106064489
594,7.858109471887698e-4
595,-0.001178098979646585
596,0.0011131292683279927
597,-0.0021600539430642607
598,7.858109471887698e-4
599,-1.9614401622890937e-4
600,7.858109471887698e-4
601,0.002422402552884898
602,0.002749720874024121
603,-0.001178098979646585
604,-8.507806585073587e-4
605,-0.0015054173007858114
606,0.002095084231745672
607,7.858109471887698e-4
608,-0.0021600539430642607
609,-0.005433237154456521
610,0.0037316758374418
611,-0.006415192117874197
612,0.0011131292683279927
613,-5.234623373681323e-4
614,1.31174304910317e-4
615,-0.0024873722642034905
616,-0.0024873722642034905
617,0.002095084231745672
618,7.858109471887698e-4
619,-0.0034693272276211627
620,0.004386312479720253
621,-8.507806585073587e-4
622,-0.0021600539430642607
623,0.004058994158581027
624,0.0011131292683279927
625,-5.234623373681323e-4
626,0.002749720874024121
627,0.003077039195163351
628,0.0017677659106064489
629,0.002422402552884898
630,-0.0015054173007858114
631,-0.00314200890648194
632,0.004058994158581027
633,0.0037316758374418
634,-0.0021600539430642607
635,-0.0034693272276211627
636,-0.0018327356219250378
637,7.858109471887698e-4
638,0.002095084231745672
639,1.31174304910317e-4
640,-0.005433237154456521
641,0.002095084231745672
642,-0.0024873722642034905
643,4.584926260495434e-4
644,0.0037316758374418
645,-0.0034693272276211627
646,-0.00314200890648194
647,0.0011131292683279927
648,0.004713630800859479
649,-0.0018327356219250378
650,0.001440447589467219
651,0.002095084231745672
652,-5.234623373681323e-4
653,0.0017677659106064489
654,-5.234623373681323e-4
655,0.002422402552884898
656,-0.001178098979646585
657,0.002422402552884898
658,1.31174304910317e-4
659,0.001440447589467219
660,0.003404357516302574
661,7.858109471887698e-4
662,0.005040949121998702
663,-0.004451282191038842
664,0.002095084231745672
665,0.002749720874024121
666,-0.0024873722642034905
667,1.31174304910317e-4
668,0.001440447589467219
669,0.0011131292683279927
670,0.003404357516302574
671,-0.001178098979646585
672,-0.0034693272276211627
673,-5.234623373681323e-4
674,-0.0021600539430642607
675,7.858109471887698e-4
676,0.002422402552884898
677,0.003077039195163351
678,0.002749720874024121
679,-0.001178098979646585
680,-0.0024873722642034905
681,-0.0018327356219250378
682,-1.9614401622890937e-4
683,-0.0037966455487603926
684,-0.0015054173007858114
685,4.584926260495434e-4
686,0.0017677659106064489
687,-0.0034693272276211627
688,0.002749720874024121
689,-0.0024873722642034905
690,0.0017677659106064489
691,0.001440447589467219
692,0.002749720874024121
693,-0.001178098979646585
694,0.0017677659106064489
695,-0.00608787379673497
696,-1.9614401622890937e-4
697,-0.001178098979646585
698,0.002749720874024121
699,4.584926260495434e-4
700,-0.001178098979646585
701,-5.234623373681323e-4
702,1.31174304910317e-4
703,0.0011131292683279927
704,-0.001178098979646585
705,1.31174304910317e-4
706,0.004058994158581027
707,-8.507806585073587e-4
708,-5.234623373681323e-4
709,7.858109471887698e-4
710,-1.9614401622890937e-4
711,-0.00314200890648194
712,-0.00314200890648194
713,4.584926260495434e-4
714,0.003077039195163351
715,0.006022904085416381
716,0.002422402552884898
717,7.858109471887698e-4
718,0.0017677659106064489
719,-5.234623373681323e-4
720,0.004713630800859479
721,0.002422402552884898
722,-5.234623373681323e-4
723,-0.001178098979646585
724,-0.004123963869899619
725,7.858109471887698e-4
726,4.584926260495434e-4
727,0.001440447589467219
728,-0.0021600539430642607
729,4.584926260495434e-4
730,-0.0018327356219250378
731,0.004386312479720253
732,-0.001178098979646585
733,-0.0015054173007858114
734,4.584926260495434e-4
735,-8.507806585073587e-4
736,0.003077039195163351
737,0.002422402552884898
738,-0.0018327356219250378
739,0.0011131292683279927
740,7.858109471887698e-4
741,0.003077039195163351
742,-0.0015054173007858114
743,0.001440447589467219
744,-8.507806585073587e-4
745,0.001440447589467219
746,-0.0024873722642034905
747,1.31174304910317e-4
748,-8.507806585073587e-4
749,-8.507806585073587e-4
750,-0.005433237154456521
751,0.004386312479720253
752,0.004386312479720253
753,-0.0018327356219250378
754,-0.0015054173007858114
755,-0.0018327356219250378
756,0.002749720874024121
757,0.0037316758374418
758,-0.0034693272276211627
759,-0.005433237154456521
760,-1.9614401622890937e-4
761,-0.0028146905853427134
762,-0.0018327356219250378
763,-0.0018327356219250378
764,-0.0021600539430642607
765,1.31174304910317e-4
766,0.002095084231745672
767,-8.507806585073587e-4
768,-0.0015054173007858114
769,0.0037316758374418
770,0.0017677659106064489
771,-1.9614401622890937e-4
772,-5.234623373681323e-4
773,0.0011131292683279927
774,-0.0028146905853427134
775,-0.0015054173007858114
776,0.001440447589467219
777,7.858109471887698e-4
778,4.584926260495434e-4
779,0.0017677659106064489
780,-0.0018327356219250378
781,0.002095084231745672
782,0.005695585764277155
783,-5.234623373681323e-4
784,0.002422402552884898
785,7.858109471887698e-4
786,0.0011131292683279927
787,-5.234623373681323e-4
788,7.858109471887698e-4
789,0.0011131292683279927
790,0.007332177369973283
791,7.858109471887698e-4
792,-0.0021600539430642607
793,0.003077039195163351
794,7.858109471887698e-4
795,-8.507806585073587e-4
796,-0.0015054173007858114
797,0.002422402552884898
798,-0.005105918833317295
799,-1.9614401622890937e-4
800,-0.0028146905853427134
801,7.858109471887698e-4
802,-8.507806585073587e-4
803,0.003404357516302574
804,-0.0018327356219250378
805,-0.0015054173007858114
806,-0.0028146905853427134
807,-5.234623373681323e-4
808,0.0037316758374418
809,-8.507806585073587e-4
810,1.31174304910317e-4
811,0.003077039195163351
812,0.002749720874024121
813,-0.0028146905853427134
814,-0.005760555475595744
815,-0.005105918833317295
816,0.002422402552884898
817,-0.0015054173007858114
818,0.0037316758374418
819,1.31174304910317e-4
820,-0.004778600512178068
821,0.004058994158581027
822,-0.005760555475595744
823,4.584926260495434e-4
824,-0.0015054173007858114
825,-5.234623373681323e-4
826,0.0011131292683279927
827,0.003404357516302574
828,1.31174304910317e-4
829,1.31174304910317e-4
830,-0.005105918833317295
831,-8.507806585073587e-4
832,-0.00314200890648194
833,-0.00314200890648194
834,-0.0021600539430642607
835,0.003077039195163351
836,-5.234623373681323e-4
837,0.002095084231745672
838,-0.001178098979646585
839,-0.0024873722642034905
840,0.003077039195163351
841,0.001440447589467219
842,0.004058994158581027
843,-0.005760555475595744
844,0.004386312479720253
845,-0.004778600512178068
846,-1.9614401622890937e-4
847,4.584926260495434e-4
848,4.584926260495434e-4
849,-0.00314200890648194
850,0.001440447589467219
851,-0.0034693272276211627
852,0.004713630800859479
853,-0.0028146905853427134
854,-0.0034693272276211627
855,-0.0015054173007858114
856,0.005368267443137929
857,-0.0018327356219250378
858,0.0011131292683279927
859,-0.004123963869899619
860,-5.234623373681323e-4
861,0.0011131292683279927
862,-0.0018327356219250378
863,-8.507806585073587e-4
864,0.004386312479720253
865,4.584926260495434e-4
866,7.858109471887698e-4
867,-0.004123963869899619
868,-0.00608787379673497
869,-0.0015054173007858114
870,0.002095084231745672
871,-0.0021600539430642607
872,0.001440447589467219
873,0.002422402552884898
874,-0.0024873722642034905
875,-0.007397147081291872
876,0.002422402552884898
877,0.0017677659106064489
878,7.858109471887698e-4
879,0.001440447589467219
880,-0.0015054173007858114
881,0.0017677659106064489
882,-0.0024873722642034905
883,0.003404357516302574
884,0.005368267443137929
885,0.001440447589467219
886,-0.00314200890648194
887,-0.0024873722642034905
888,7.858109471887698e-4
889,0.0017677659106064489
890,-0.004778600512178068
891,-0.0037966455487603926
892,4.584926260495434e-4
893,-5.234623373681323e-4
894,-0.004123963869899619
895,-0.0024873722642034905
896,0.001440447589467219
897,0.002422402552884898
898,-0.004123963869899619
899,0.004058994158581027
900,-0.0018327356219250378
901,0.0011131292683279927
902,0.001440447589467219
903,0.002749720874024121
904,4.584926260495434e-4
905,7.858109471887698e-4
906,1.31174304910317e-4
907,0.0011131292683279927
908,7.858109471887698e-4
909,1.31174304910317e-4
910,0.002422402552884898
911,-0.00314200890648194
912,-0.0037966455487603926
913,-8.507806585073587e-4
914,0.003404357516302574
915,-0.0018327356219250378
916,-0.0018327356219250378
917,-0.0018327356219250378
918,-8.507806585073587e-4
919,0.0017677659106064489
920,0.003404357516302574
921,-8.507806585073587e-4
922,0.001440447589467219
923,-0.004123963869899619
924,-0.005760555475595744
925,-0.0028146905853427134
926,-0.001178098979646585
927,-0.0021600539430642607
928,-0.0021600539430642607
929,0.004058994158581027
930,0.0037316758374418
931,-8.507806585073587e-4
932,-0.0021600539430642607
933,7.858109471887698e-4
934,7.858109471887698e-4
935,-0.0037966455487603926
936,-0.0018327356219250378
937,7.858109471887698e-4
938,-0.0024873722642034905
939,0.004058994158581027
940,0.003404357516302574
941,1.31174304910317e-4
942,0.001440447589467219
943,-0.0028146905853427134
944,-0.00314200890648194
945,-5.234623373681323e-4
946,0.0011131292683279927
947,0.003077039195163351
948,7.858109471887698e-4
949,-0.004778600512178068
950,0.003404357516302574
951,7.858109471887698e-4
952,0.003077039195163351
953,-5.234623373681323e-4
954,0.0011131292683279927
955,0.002095084231745672
956,0.002749720874024121
957,0.001440447589467219
958,0.002749720874024121
959,-0.0021600539430642607
960,-5.234623373681323e-4
961,-0.005433237154456521
962,0.002095084231745672
963,-8.507806585073587e-4
964,-0.0028146905853427134
965,0.004386312479720253
966,-0.0034693272276211627
967,-0.0015054173007858114
968,-0.001178098979646585
969,0.0011131292683279927
970,0.001440447589467219
971,-0.0028146905853427134
972,7.858109471887698e-4
973,0.002422402552884898
974,0.0011131292683279927
975,-5.234623373681323e-4
976,-0.0021600539430642607
977,-0.0015054173007858114
978,-0.0024873722642034905
979,0.0011131292683279927
980,0.002095084231745672
981,-0.005760555475595744
982,-0.0015054173007858114
983,7.858109471887698e-4
984,-0.0015054173007858114
985,-0.004451282191038842
986,-0.0018327356219250378
987,0.002749720874024121
988,-0.0021600539430642607
989,-8.507806585073587e-4
990,1.31174304910317e-4
991,0.0011131292683279927
992,-1.9614401622890937e-4
993,-0.0015054173007858114
994,0.0011131292683279927
995,0.0017677659106064489
996,-0.0018327356219250378
997,-0.0024873722642034905
998,0.005368267443137929
999,-0.004123963869899619
1000,-0.0015054173007858114
